QGC WPL 110
0	0	3	16	0	0	0	0	32.9913701183	-117.127826885	7.30052182617186	0
0	0	3	16	0	0	0	0	32.991397694	-117.127814097	6.232903271484361	0
0	0	3	16	0	0	0	0	32.9914004448	-117.127812822	5.057421533203126	0
0	0	3	16	0	0	0	0	32.9914252696	-117.12780131	3.985207910156248	0
0	0	3	16	0	0	0	0	32.9914528453	-117.127788523	2.8343758300781303	0
0	0	3	16	0	0	0	0	32.9914692942	-117.127780895	1.8578028808593672	0
0	0	3	16	0	0	0	0	32.991480421	-117.127775736	1.0641583007812585	0
0	0	3	16	0	0	0	0	32.9915079967	-117.127762948	0.4052961914062507	0
0	0	3	16	0	0	0	0	32.9915355723	-117.127750161	-0.2642629394531184	0
0	0	3	16	0	0	0	0	32.9915381437	-117.127748969	-0.9868979003906304	0
0	0	3	16	0	0	0	0	32.991563148	-117.127737374	-1.411058056640627	0
0	0	3	16	0	0	0	0	32.9915907237	-117.127724587	-2.06835747070312	0
0	0	3	16	0	0	0	0	32.9916069931	-117.127717042	-2.6598190429687634	0
0	0	3	16	0	0	0	0	32.9916182994	-117.127711799	-3.1523843261718696	0
0	0	3	16	0	0	0	0	32.991645875	-117.127699012	-3.6849657714843715	0
0	0	3	16	0	0	0	0	32.9916734507	-117.127686225	-4.279366699218741	0
0	0	3	16	0	0	0	0	32.9916758426	-117.127685116	-4.806683349609386	0
0	0	3	16	0	0	0	0	32.9917010264	-117.127673438	-5.326093505859376	0
0	0	3	16	0	0	0	0	32.991728602	-117.12766065	-5.935191210937518	0
0	0	3	16	0	0	0	0	32.991744692	-117.127653189	-6.39471665039062	0
0	0	3	16	0	0	0	0	32.9917561777	-117.127647863	-7.05677856445314	0
0	0	3	16	0	0	0	0	32.9917837534	-117.127635076	-7.329673535156246	0
0	0	3	16	0	0	0	0	32.991811329	-117.127622288	-7.7952451171875055	0
0	0	3	16	0	0	0	0	32.9918135414	-117.127621262	-8.269095263671886	0
0	0	3	16	0	0	0	0	32.9918389047	-117.127609501	-8.74365234375	0
0	0	3	16	0	0	0	0	32.9918664803	-117.127596714	-9.157673583984376	0
0	0	3	16	0	0	0	0	32.9918823909	-117.127589336	-9.65500136718751	0
0	0	3	16	0	0	0	0	32.991894056	-117.127583926	-10.343629101562499	0
0	0	3	16	0	0	0	0	32.9919216317	-117.127571139	-10.91451518554689	0
0	0	3	16	0	0	0	0	32.9919492073	-117.127558352	-11.312890869140631	0
0	0	3	16	0	0	0	0	32.9919512403	-117.127557409	-11.771820996093766	0
0	0	3	16	0	0	0	0	32.991976783	-117.127545564	-12.461639355468748	0
0	0	3	16	0	0	0	0	32.991978	-117.127545	-12.943786669921877	0
0	0	3	16	0	0	0	0	32.9919767732	-117.127546934	-12.943786669921877	0
0	0	3	16	0	0	0	0	32.9919767732	-117.127546934	-12.943786669921877	0
0	0	3	16	0	0	0	0	32.9919700109	-117.127557596	-12.461639355468748	0
0	0	3	16	0	0	0	0	32.9919494559	-117.127590006	-11.771820996093766	0
0	0	3	16	0	0	0	0	32.9919489774	-117.12759076	-11.164025537109382	0
0	0	3	16	0	0	0	0	32.9919289008	-117.127622415	-10.659721435546885	0
0	0	3	16	0	0	0	0	32.9919211816	-117.127634586	-10.14525981445314	0
0	0	3	16	0	0	0	0	32.9919083458	-117.127654824	-9.618073388671888	0
0	0	3	16	0	0	0	0	32.9918933858	-117.127678411	-9.189764648437517	0
0	0	3	16	0	0	0	0	32.9918877908	-117.127687233	-8.720323535156268	0
0	0	3	16	0	0	0	0	32.9918672357	-117.127719642	-8.231237109375002	0
0	0	3	16	0	0	0	0	32.9918655899	-117.127722237	-7.81476020507813	0
0	0	3	16	0	0	0	0	32.9918466807	-117.127752051	-7.215392138671888	0
0	0	3	16	0	0	0	0	32.991837794	-117.127766063	-6.950106005859368	0
0	0	3	16	0	0	0	0	32.9918261256	-117.12778446	-6.27650991210939	0
0	0	3	16	0	0	0	0	32.9918099981	-117.127809888	-6.190840722656247	0
0	0	3	16	0	0	0	0	32.9918055706	-117.127816869	-5.652194531250018	0
0	0	3	16	0	0	0	0	32.9917850155	-117.127849278	-5.3401949707031235	0
0	0	3	16	0	0	0	0	32.9917822022	-117.127853714	-5.091968261718762	0
0	0	3	16	0	0	0	0	32.9917644604	-117.127881687	-4.597747265625003	0
0	0	3	16	0	0	0	0	32.9917544063	-117.127897539	-4.294063476562513	0
0	0	3	16	0	0	0	0	32.9917439053	-117.127914096	-3.63838256835939	0
0	0	3	16	0	0	0	0	32.9917266104	-117.127941365	-3.4832664550781374	0
0	0	3	16	0	0	0	0	32.9917233502	-117.127946505	-2.8303574707031203	0
0	0	3	16	0	0	0	0	32.9917027951	-117.127978914	-2.583637646484391	0
0	0	3	16	0	0	0	0	32.9916988144	-117.12798519	-2.085435498046877	0
0	0	3	16	0	0	0	0	32.99168224	-117.128011323	-1.1904575683593919	0
0	0	3	16	0	0	0	0	32.9916710184	-117.128029016	-0.335644628906266	0
0	0	3	16	0	0	0	0	32.9916616848	-117.128043732	0.8263495605468734	0
0	0	3	16	0	0	0	0	32.9916432225	-117.128072841	1.8847407714843598	0
0	0	3	16	0	0	0	0	32.9916411297	-117.128076141	3.1950607910156066	0
0	0	3	16	0	0	0	0	32.9916205746	-117.12810855	4.0972940917968685	0
0	0	3	16	0	0	0	0	32.9916154265	-117.128116667	5.046612890624999	0
0	0	3	16	0	0	0	0	32.9916000194	-117.128140959	6.38481958007813	0
0	0	3	16	0	0	0	0	32.9915876304	-117.128160492	7.480845703124999	0
0	0	3	16	0	0	0	0	32.9915794642	-117.128173367	8.688158056640617	0
0	0	3	16	0	0	0	0	32.9915598344	-117.128204317	9.661828857421881	0
0	0	3	16	0	0	0	0	32.9915589091	-117.128205776	10.052911962890619	0
0	0	3	16	0	0	0	0	32.9915383539	-117.128238185	10.046996044921883	0
0	0	3	16	0	0	0	0	32.9915320384	-117.128248143	10.122117041015628	0
0	0	3	16	0	0	0	0	32.9915177987	-117.128270594	10.21366494140625	0
0	0	3	16	0	0	0	0	32.9915042423	-117.128291968	10.187340966796882	0
0	0	3	16	0	0	0	0	32.9914972435	-117.128303003	10.204772460937505	0
0	0	3	16	0	0	0	0	32.991489	-117.128316	10.137595166015615	0
0	0	3	16	0	0	0	0	32.9915040717	-117.128316	10.137595166015615	0
0	0	3	16	0	0	0	0	32.9915040717	-117.128316	10.137595166015615	0
0	0	3	16	0	0	0	0	32.9915315567	-117.128316	10.115010498046871	0
0	0	3	16	0	0	0	0	32.9915590416	-117.128316	10.085616943359383	0
0	0	3	16	0	0	0	0	32.9915865266	-117.128316	10.019537255859376	0
0	0	3	16	0	0	0	0	32.9916140115	-117.128316	9.912213574218754	0
0	0	3	16	0	0	0	0	32.9916414965	-117.128316	9.707370263671862	0
0	0	3	16	0	0	0	0	32.9916689814	-117.128316	9.492239208984358	0
0	0	3	16	0	0	0	0	32.9916964664	-117.128316	8.386483447265618	0
0	0	3	16	0	0	0	0	32.9917239513	-117.128316	6.885849462890633	0
0	0	3	16	0	0	0	0	32.9917514363	-117.128316	5.443742138671865	0
0	0	3	16	0	0	0	0	32.9917789213	-117.128316	4.138742724609358	0
0	0	3	16	0	0	0	0	32.9918064062	-117.128316	2.743293017578111	0
0	0	3	16	0	0	0	0	32.9918338912	-117.128316	1.1447859374999894	0
0	0	3	16	0	0	0	0	32.9918613761	-117.128316	-0.35400629882812495	0
0	0	3	16	0	0	0	0	32.9918888611	-117.128316	-1.8973725585937586	0
0	0	3	16	0	0	0	0	32.991916346	-117.128316	-3.35932983398439	0
0	0	3	16	0	0	0	0	32.991943831	-117.128316	-4.9065098144531305	0
0	0	3	16	0	0	0	0	32.9919713159	-117.128316	-6.382196484375015	0
0	0	3	16	0	0	0	0	32.9919988009	-117.128316	-7.818573925781266	0
0	0	3	16	0	0	0	0	32.9920262859	-117.128316	-9.160836181640633	0
0	0	3	16	0	0	0	0	32.9920537708	-117.128316	-10.403755664062516	0
0	0	3	16	0	0	0	0	32.9920812558	-117.128316	-11.214589892578118	0
0	0	3	16	0	0	0	0	32.9921087407	-117.128316	-11.903608300781258	0
0	0	3	16	0	0	0	0	32.9921362257	-117.128316	-12.551196679687507	0
0	0	3	16	0	0	0	0	32.9921637106	-117.128316	-13.341864697265635	0
0	0	3	16	0	0	0	0	32.9921911956	-117.128316	-13.930721777343763	0
0	0	3	16	0	0	0	0	32.992193	-117.128316	-14.364127880859371	0
0	0	3	16	0	0	0	0	32.9921911876	-117.128317117	-14.364127880859371	0
0	0	3	16	0	0	0	0	32.9921911876	-117.128317117	-14.364127880859371	0
0	0	3	16	0	0	0	0	32.9921635819	-117.12833413	-13.930721777343763	0
0	0	3	16	0	0	0	0	32.9921505717	-117.128342148	-13.341864697265635	0
0	0	3	16	0	0	0	0	32.9921359762	-117.128351143	-13.494822802734376	0
0	0	3	16	0	0	0	0	32.9921083704	-117.128368156	-12.764467382812512	0
0	0	3	16	0	0	0	0	32.9920984952	-117.128374242	-11.899106250000017	0
0	0	3	16	0	0	0	0	32.9920807647	-117.128385169	-11.918044628906244	0
0	0	3	16	0	0	0	0	32.992053159	-117.128402182	-11.064087451171872	0
0	0	3	16	0	0	0	0	32.9920464187	-117.128406336	-10.041601025390634	0
0	0	3	16	0	0	0	0	32.9920255532	-117.128419195	-10.043331152343768	0
0	0	3	16	0	0	0	0	32.9919979475	-117.128436208	-8.755986474609387	0
0	0	3	16	0	0	0	0	32.9919943423	-117.12843843	-7.3280736328125045	0
0	0	3	16	0	0	0	0	32.9919703417	-117.128453221	-7.283257763671884	0
0	0	3	16	0	0	0	0	32.991942736	-117.128470234	-5.7868839843750095	0
0	0	3	16	0	0	0	0	32.9919422658	-117.128470523	-4.222532958984374	0
0	0	3	16	0	0	0	0	32.9919151302	-117.128487246	-4.141644873046886	0
0	0	3	16	0	0	0	0	32.9918901893	-117.128502617	-2.646833789062498	0
0	0	3	16	0	0	0	0	32.9918875245	-117.128504259	-2.6805247558593805	0
0	0	3	16	0	0	0	0	32.9918599187	-117.128521272	-1.1475392578124968	0
0	0	3	16	0	0	0	0	32.9918381127	-117.128534711	0.3817441406249884	0
0	0	3	16	0	0	0	0	32.9918323129	-117.128538285	0.2898799804687542	0
0	0	3	16	0	0	0	0	32.9918047072	-117.128555298	1.7747009765624853	0
0	0	3	16	0	0	0	0	32.9917860362	-117.128566804	3.3885001464843754	0
0	0	3	16	0	0	0	0	32.9917771014	-117.128572311	3.243671777343735	0
0	0	3	16	0	0	0	0	32.9917494956	-117.128589324	4.846234423828122	0
0	0	3	16	0	0	0	0	32.9917339597	-117.128598898	6.350068212890619	0
0	0	3	16	0	0	0	0	32.9917218899	-117.128606336	6.190561669921863	0
0	0	3	16	0	0	0	0	32.9916942841	-117.128623349	7.7501315917968725	0
0	0	3	16	0	0	0	0	32.9916818832	-117.128630992	9.045401367187509	0
0	0	3	16	0	0	0	0	32.9916666783	-117.128640362	9.014035839843757	0
0	0	3	16	0	0	0	0	32.9916390725	-117.128657375	9.376953222656255	0
0	0	3	16	0	0	0	0	32.9916298066	-117.128663085	9.558970019531245	0
0	0	3	16	0	0	0	0	32.9916114668	-117.128674388	9.576364306640613	0
0	0	3	16	0	0	0	0	32.991583861	-117.1286914	9.582466259765624	0
0	0	3	16	0	0	0	0	32.9915777301	-117.128695179	9.576010839843747	0
0	0	3	16	0	0	0	0	32.9915562552	-117.128708413	9.549984521484362	0
0	0	3	16	0	0	0	0	32.9915286494	-117.128725426	9.578038623046865	0
0	0	3	16	0	0	0	0	32.9915256535	-117.128727272	9.69088754882813	0
0	0	3	16	0	0	0	0	32.9915010436	-117.128742439	9.629402929687501	0
0	0	3	16	0	0	0	0	32.9914735769	-117.128759366	9.72258793945312	0
0	0	3	16	0	0	0	0	32.9914734378	-117.128759451	9.678330175781241	0
0	0	3	16	0	0	0	0	32.991445832	-117.128776464	9.709770117187503	0
0	0	3	16	0	0	0	0	32.9914215004	-117.128791459	9.76643642578125	0
0	0	3	16	0	0	0	0	32.991419	-117.128793	9.74746083984374	0
